Claimant Address,Total Amount BILL,Number of Claims
0x50Ad6e57a0c76fb149660F9A6550b090766b0c73,574.00,1
0x6A9018D227414bbcB30320E358A5d6aC84281dA1,574.00,1
0x5c226cFA6095b34B9667fE3cAE36a9A4fd61F019,574.00,1
0xC19c52B4E19974191c5fc5A4221B3558d06e456C,574.00,1
0xe4456C5B32e378bdcf633455b7f35c994bfe9e80,574.00,1
0x73841f895A122598eCC7BaBabdC9f037415aE41F,574.00,1
0xE76de0ccf32e30B128C9fd00495bD12d0734D0e9,574.00,1
0x855778592B6E8d8B1bC240131dD21528F0D0720c,574.00,1
0xB584b359B41A2677bdCc7e16A61cE4C7C41A4eB9,574.00,1
0x2b3cF70D77052Cc4e352d6ebF9CE887B225413f9,574.00,1
0x163819612F2177b0C09900D8968Fec8F6222d29C,574.00,1
0x7465EbCb7E832bbd2A463d3DF3F1D2Eeb5e71357,574.00,1
0x989B43237e726dA3913F9f8D63Ab77acfB8C4351,574.00,1
0x9d9d32b5515B04e77a63DE159dA07Ce218e0a12e,574.00,1
0x10a82e3c6A1120037a7De9fe480fDD1d672dBf2F,574.00,1
0x9046DE77226c18F601bCE7e8f1b9C1152eA263e3,574.00,1
0xbf9A04f3e0FcdA262c881568508F9F21f0927f99,574.00,1
0x312e2BFda784872F3acEEecdABDFBfb325b8298D,574.00,1
0x3C935902De787966b2107550460Ff3C10C0e7Fbe,574.00,1
0xA3272b6861A673973480cDCF248626494ec75C75,574.00,1
0x6B8d1E2373CCB5Af21A86c7642B7EEeF4A647F98,574.00,1
0xB5d80F0315da1765c7849733AFa13da8908d252f,574.00,1
0x81e8ea69a0cC65c72c8Edb2Ad4bd48594723DbAa,574.00,1
0xa3b7869206cc4408F657787C1d622E5989cb819b,574.00,1
0x3701bBFc577F1CBd579Fe15Da23B687968030fBE,574.00,1
0x18a41Fbcb0d0378a1159f2a6F14053EBe60EC3C2,574.00,1
0xF37BDBDcd42d3D1baF2a2A9549222d24C0578c1b,574.00,1
0xCaC7B82a37990F857bE3dc80f30c0567b1073fd2,574.00,1
0x3b90a1124a6Ca79264B9486aEcbB6b920aAFdcc8,574.00,1
0xd8B58e745D6382043013beBD8d842205FD1b1f31,574.00,1
0xd59258568277bc081B8dF8dA8C35F270e654eCAb,574.00,1
0xaC2abd786DaE95D285403A8624d14e2b0Ef22B4f,574.00,1
0xeC70c52f3c180d03035D2500662fa92cf2668952,574.00,1
0xd79CFfb47c3eacb5f449DD7fbc181eCd043b2650,574.00,1
0xc6ae395D0630eC325896485fc424A23FDc2eebFf,574.00,1
0xB11A194B2308158bE4Add8Fb020D1b613643948d,574.00,1
0x587Ea43b4Bc791cC150ba177F0c190D7F11FE242,574.00,1
0x8C02e4A862642a21A152C4064f6812fD8731ff8C,574.00,1
0x0f193b940E0E1779f09c3ce34E7f01bc8E80aC6E,574.00,1
0x6BBeC744a829E75212D259E31Ac0A32C628CB289,574.00,1
0xBddcd5ba6C7f98A0b560Cc827E78Dbff13bdeA23,574.00,1
0x70179b1F94072f480Ba630082085B5470bE73A1c,574.00,1
0xA4EAa986A9949cf7F49f3d270B88901275924c03,574.00,1
0x51dF7dF37f8c9ccB6e8f8a0f6496173E86Fb754A,574.00,1
0x4be2Df8614235078Fc0C722C3169d8979296001A,574.00,1
0xbEdDEA3a56383f4c206CE33F9b50c0Dc81050b4e,574.00,1
0xf6d11092Bb95d91cDfd551EbF93693e1Ce3597EB,574.00,1
0xAE42b059606B85678c42590d94051E278b57C8c5,574.00,1
0xd7e16495E59e858e73dE4d0513Fb0a729698B370,574.00,1
0x5D71db35D4054D912C5b1e72aedD28EEAc0A606A,574.00,1
0x1b92f7178f4edbf65Cbcf95ac638Bd4d199Fb56c,574.00,1
0x9908e777F718831647941546fEea0400FC3ebc15,574.00,1
0x9e04aEF8730a55D873af4CF17CC4AfAf6262C272,574.00,1
0x75C155Eb3B1A6A329E0Fd01931e2C8a61F83dA34,574.00,1
0x5cF6cA52e9B3103E5D987F95c2391799310611E4,574.00,1
0x60BF9B6395e5582c52dfB9867C286828D2F846b4,574.00,1
0x51Bb615c92e9B727961a98d428450106D37C742d,574.00,1
0xa2435fD3AB620e5221bEEca3062BEb04D9B72A93,574.00,1
0x87e696610F11480Ed9D01B1e2E26a90eB5832a02,574.00,1
0xFa4D1Dcc35DD22f71CB079bB2ccf2e152661c40A,574.00,1
0x3BBa860F192BeE43df74bc66f9bF62316BD6d6F6,574.00,1
0x745137444Eb2d4A411505Cb35DA601255033A6c5,574.00,1
0xF53b4FDc5E3AEbD0486e3ccd1d9A0055F17A4413,574.00,1
0xE86f9B98374F0Db0D84B162982bbDaca2E11ddF2,574.00,1
0x2F0Cf445Df9655AFDe3C0ac0375E1f26251901d1,574.00,1
0xD17fF59Ed41f1BB7d203CDC1E1DA54465fAD2857,574.00,1
0xCF1Ad9E97C13405500d9789561B1324aB035Aa63,574.00,1
0xB21EdA0d5AC1Ccc1C3445314d2A217E0Ed4EB620,574.00,1
0x52B90c3D5FC392772030Bf7d1229ABDAa4F8F1D4,574.00,1
0x9fA4820a4EC930c027164b44E8a9fEdc4c77f54a,574.00,1
0x0994feA13A3d771b9Af0ce5D465EdfC5AAee8ee5,574.00,1
0x73882F114e68b4FCbb60879f985Ab35dc9F8dB26,574.00,1
0x6c212E2daB8f585677Ba3c066e12a089455c7236,574.00,1
0x9B39dB4E27212217e35DaA2BB8C424243C63D856,574.00,1
0x51d6E8AED3163Fd97A5b246caEC6b6Fc1D63b520,574.00,1
0xdE3C311605c4c035dB63AD772Cd4cFe327e36CDa,574.00,1
0xcBAEcA2b9e57293153D93400c1089dF41576fdA4,573.00,1
0x349FA56Df36ecE4b48Ca5CA1d1D8E966f6D28964,570.00,1
0x2180fDd8f697DA73A6B0f219CdEa5B577E90C6be,570.00,1
0x0cd9899FFcb0Df910F6dc8520db8c2Fe7f15753C,569.00,1
0x6a6aCFB93CB0B7dedf204B5689072f5BF4Fb0C0B,566.00,1
0xC7353786df0114828Fa6CC9Dc8a92a2A70ed684e,566.00,1
0x20365D5e968f570Ba800123531Be7FC08404862A,566.00,1
0x9ee492e575F33363334EEd800e3Bf61C1C4f0252,566.00,1
0x1e869dA2880431c135BD994878e44B268CADbD43,566.00,1
0xD83a21946554448947dCBdb4cB14f05f3292819c,566.00,1
0x06F1B04216B219213a51babe9c56e74ce5382c37,566.00,1
0xAdbC871c2d0174dd2E7d6A771182C5FCb2A6Cc0C,566.00,1
0x11bcCCea319053918d726cf3A464e7CdB89bc707,566.00,1
0x90f5d89a0A1F05eA1360812ae503a9c24a432d40,566.00,1
0xa7dd9ddB71A31e59345351778c7f0ba5C9404137,566.00,1
0xF7E05e2C2a63328D8917Db5BAbDe18d24f582b27,566.00,1
0x972d25a933A55EDF0ef3cDf9a6864E1247fe0f92,566.00,1
0x5259dAf51a4311637216Ece9c005e6f551114A4B,566.00,1
0x58297DE8F2d7fa0CCFfcdd6Deb152886Be954205,566.00,1
0xE219C05EF0cF0490e1c2A1a4F34aD324Bb1D0277,566.00,1
0xb8343fac457B2bA68981839693E60249C79c70f8,566.00,1
0xCb66063dBc27EeC1bc338ceC0D8757c7AABA563d,566.00,1
0xdf138a48dE0E28C87Cc7c669C8b32066C59D2a82,566.00,1
0x1ffcd524f03e36431789B168d86c4bf23aC779F9,566.00,1
0xCa8937967110e5178f8dB46bB5478379E5B95C78,566.00,1
0xb50b87Cca4FD3cC57Bf253507aBF09cEDE3072a1,566.00,1
0xa5e98bc25459781Ed6175C0F4eA38DEF14364340,566.00,1
0x12729DcAD460cEE1573F2D4E846cb9E3f7Bed1D2,566.00,1
0x0a899cF68C8DD763eD75a48b4EF73C5A247b50bB,566.00,1
0x2dF47fbEbfA24373996FfcA65347241E880e27a4,566.00,1
0x0078F96A53c9061E19fCA4a380a21e2f6DF71b64,566.00,1
0x73469dF7F4E4b20AbfEF0bC5fE334F886b5C7b22,566.00,1
0x6aFbb740A024aeBf77e8411B6b98FF6aC9E96e3C,566.00,1
0x037eAf8608cae763D6D5aCCD41210787157eF855,566.00,1
0x19C043BFA730724A7d500115411642a8f6d48Cb0,566.00,1
0x2f79331A6D3c98a86cEF74C2745768eCB410adf0,566.00,1
0xc0fd7977AD2276DafD583737F5953dbE8c04d339,566.00,1
0x86EEecc1A5D44785F6AeBB3B1e4c4deb4D13414E,566.00,1
0xd30112D66bb9b18c40Cb5b57dBb6B9c9E946bE4A,566.00,1
0x36d5725fE05e5B12646F674fe32f90284f880655,566.00,1
0x50Ed03B8C1b420FfDE9A524E6A9D62c4E265a37f,566.00,1
0x5e5135BB074C7700ed2824C64651fbd88F3AbACd,566.00,1
0xEaCd60F4dfEB8733FeEa194503048A81820Ea688,566.00,1
0xE29cF9C5A327CB1EA5ed6412f6e595C6D685c996,566.00,1
0xA41f69303419D53695afF43661A36e1c7f73D7F5,566.00,1
0x3D515Cb736aE90133D5AC8f9187E06d983bC7B5f,566.00,1
0xCC77884C776De12A6C0aCc30Ac9a98B519158A1D,566.00,1
0x38c2fC39b185601e73Ca099fB42B7e7f74a13570,566.00,1
0xA90A430547C92A506a8f861F08511A2De873efC4,566.00,1
0xff1A1AA3f81986CE934F42BE48488a6FDDB38874,566.00,1
0x02b97255D9Ec5b8063E3D572aA8AcCd5525929B6,566.00,1
0xA3345545C8cc750B1164994dE9CC1fbB6808672B,566.00,1
0xe409BaFfD08c7459bA1998bEC08337ACD8Dc337D,566.00,1
0x18Def71C218664fafb1BBA9d0e8b123425CF0Dae,566.00,1
0xd3dC0DE8dE42a769Db2C0506173F0A0a2232A9ee,566.00,1
0xa987e04E0Cc3D92B825030Fc8BCCFea078E952AB,566.00,1
0x131e914039554c5615Eb43F7aAaA54579EF4a0fc,566.00,1
0x8e283Db74DDFF9ED65a83A63A8438851C5a1e1b0,566.00,1
0xC4f8Bb9d0Aa7c1a7eD1d0CA4Ee347AC7B5Ecb276,566.00,1
0x13E9A7EcAD0F1D30E28AD87df49783D8DF0a5995,566.00,1
0x5C6E0d836C63F8b9511E1665Bcc5E37bAfD42D28,566.00,1
0x48b0FB2dE7F052EF37DddF474569530b2B2B2BC1,566.00,1
0x732906292051dC17E72f4ABD546D938949c591a9,566.00,1
0x112DE0d91a911a56313024B5543BE78cb859aB72,566.00,1
0x66410D31DA4C7cd07a446686f80C77E076903ceF,566.00,1
0x8D3de41d374760C056f7dd880583d1f410b0D783,566.00,1
0x1eEC0F1531cbbFE78605c20ab8B1e13B2a0031b4,566.00,1
0xc32Af8c2495C42596f83fD9785895203dCc7dCEe,566.00,1
0x8c907C48f1d0B45311d4d837CC0D0B075cA0185F,566.00,1
0xD8eFA629F68E77B0d45D5FBC4790f4541cCf4c50,566.00,1
0x7E731F1167538B521b9C0051D1E93692a0922AF1,566.00,1
0xfE8b88b9964Cbca46379753f31384c78DF5b9E15,566.00,1
0xa1fAe261b67Ab6eaB88515cbbE2F35668249C0C1,566.00,1
0x95d42502805bDB8d69E98A18Ff136E79b0350Ab2,566.00,1
0x952DBB02b798BaebaE6a15150C5EcE76Dd794e37,566.00,1
0xa7cB801Fc29D928ABe20bB1cCAdc821b55DD047D,566.00,1
0x1f2Fc486A64aA1BB0bd41d44230E3D0Ff164e880,566.00,1
0x8E88067aFa451b2F4B84B4Ce63D0583aea36C2CE,566.00,1
0x203CCAb9be3d0d94f3b6B6C934D82C0047553B47,566.00,1
0x400179121E4E0E4b88187Da35A0CFf9BaDB7B5c9,566.00,1
0x05E956a2b1AC8C5af5b6EC0b14815b84BbbAd7A0,566.00,1
0xE2EFd0d6fD09a3ffbF2678f397CDD5b9D4d447D9,566.00,1
0x454bcd408f76075401Ece32A3c1FBC07eABadC64,566.00,1
0x96BC1F34C4c055Ed040f1A2b72606e0CBcd8E390,566.00,1
0xCdbA9579e520956558dfb0887C133bC9808044e2,566.00,1
0x92b02122140e8F5800bd8e284c6C88847CEaff74,566.00,1
0x8C1AF9976207437B507E069A4D77857788843a90,566.00,1
0xe27811D3cF534e5E7B09C4eeB2945976415debD7,566.00,1
0xc88417C877b4d4A5b071b93B6F3f5A5e751ba904,566.00,1
0x8D0C406e8d28A54A00e46A3e3FFd2Ea617AB6898,566.00,1
0x9589954fA9D8e65BA86eC69aC31DBacF16204305,566.00,1
0xf313EFAcDb197DC54a76D4184c1BdeEb6C57559d,566.00,1
0x9A53668cE0b0BB852e069eC16813a21755464E5D,566.00,1
0x238a46fFd22be95Dddcc51Ec23FAA0774AC85718,566.00,1
0xdd667C0C54031C882ab1FFbc41E86Aa9BcdB0564,566.00,1
0xCAC7d209ACF1119f62d94DdC6C4Efe9eeFF2aDBB,566.00,1
0x8697Ec10B2Fe3869eA220902379F084F3b37d0DC,566.00,1
0xB00fEd1BdF0e743f0953472B3Cd93B3ebd4207Fe,566.00,1
0xCB9F1634696AC5c0BaF6E6D93afCc113Ab2A4304,566.00,1
0x069859547839Acb49d023247d41cff9E31723310,566.00,1
0x1aD63C909F2673811563550a91980F2deC6AFBe1,566.00,1
0xd0298a36C0603Ce47Eb962A14ce714bFE946b485,566.00,1
0x839320225a15d8AD269d4974853798F9DA816c30,566.00,1
0x69D5920c0E6F1fb120d7787aD33deE056601b8A7,566.00,1
0x73c21D66416B78b793d05D5edb2830F850Aab128,566.00,1
0xed7eFa15F60B6b5CF8419147d97A8125C292E5D4,566.00,1
0x06fDc59B36e1238499572d7421898674db2F4352,566.00,1
0xa20b1aaf046D1e5403911A8b8c4F632D3459Fa05,566.00,1
0x32E60DD1f8A868FAE337FB400e47A81a4d4FdDB5,566.00,1
0x1235b88C892A030db462051534a1bc82064fC424,566.00,1
0x76f5D8AA307224dc222Bad6bD65215D88Db6907F,566.00,1
0xDE856b7696D84189504d0f84426AaebA9912A12E,566.00,1
0xd98479D7E43703A12c57D805b090E39fe0D0c3F5,566.00,1
0x608e2EF9fF3c0795BadABEB435F7A38B2B5d53C0,566.00,1
0xa29936080E3e9A68203114013E624Dd549BB890a,566.00,1
0xA0a0CED820705E12d23a33Dd3B40eEf1cfd2615d,566.00,1
0xEFCe837d614e3E94eBC567F2f7F3D84A12597173,566.00,1
0xBBEcbeA855f6dACAcaDfdc9107b69D1a470B6d54,566.00,1
0x7a923cCdFAa1B95aBa096bA82aA7856470916FD0,566.00,1
0x620878C608FC9f8B52881c7a73172236C826f6CB,566.00,1
0x1AfD81F698b6bC87fE48A2B2078111AF0f6b968c,566.00,1
0x351fb6b59ECC45d69EE0a6D510CAfDa0b3eD1CA8,566.00,1
0x943EE46ACcc002aDa22c410D7Cd276d7021a41c6,566.00,1
0x0534367ADbb18d971755917ed0F48B38C6c0037F,566.00,1
0xa3DE0F74D1AFd62B6BaFD302FD777d7c077F8796,566.00,1
0x7060a725EE27Abd900E10d08EeCe61eBA15dec32,566.00,1
0xCF824E9EfbADBF69e528b0595f4209dDa4DbdCd2,566.00,1
0x2926eF489Db37ED0D32f3c04633CBF6Cc3849923,566.00,1
0x79Cb8136fFF774Cd4C08600de5F95ea689B9e02A,566.00,1
0x64A826a683DB15EE978Bc0c61fe9387702fC71d2,566.00,1
0x1EF2ed594b753457EA4De5FD6F55a7fE7ac025e2,566.00,1
0x6da5BDe95270770af0E8d1BBDa71f9b91EeEe409,566.00,1
0x1490A4cfd17332DDBa218eb7F1Fd79a09CAEB69b,566.00,1
0x40F4F6861fd5037af16B43b339F697af9aBCfAf2,566.00,1
0xe51569df3fB5104adE691788001994A268501725,566.00,1
0x1aC49e8De3d3B9493C7FD18c39C54C865549caf6,566.00,1
0x89DeFBeC9e02d1DD73F3D7268E831F893EB3243B,566.00,1
0x273dd0ac1AAb99449947c83625275bB5EBdA42d0,566.00,1
0x26E50A9E191c53b3779ac2614AF80aFD59B0DbA0,566.00,1
0x840D15f370F64Bc0072150C43B75C4b8785EAd6b,566.00,1
0xBD4852867a80e3Fe8C526a422a7F9422aFf11f91,566.00,1
0x0951085FEBaA77C2B49A06ED6bBF96302E3306c2,566.00,1
0x4Fd8002dceD62A8393C3F670dB264aD3824Bb9d3,566.00,1
0x41E9Cfb2C634A1dE0E8874C34494d18a5F322Eb5,566.00,1
0xf0C6AA89366Fae81E7980898b9c625F7e7A3A78C,566.00,1
0xc791da1A23A612E8e5d7E76FAe475dB1739Ca0F8,566.00,1
0xB27D0e44DF77B9AEB5ecf3CabFd49A7Ac915C923,566.00,1
0x89245A7d92572A6b023b94a50ceB499f093dED5E,566.00,1
0xFc5d62C65d5Aa84916B5b0dFc23f362A970B10cE,566.00,1
0x2456679caD3c2AE0eB58d3F8caC1c0B1D19f2e32,566.00,1
0xC1cd0670c66d810D8599CbD6DeFA051033779Fd6,566.00,1
0xa8A00C78F2527F3087a35c9b52e27cca581a6108,566.00,1
0xFD5BC1918d83D8d722AE4421b5E002da3B5c2cfA,566.00,1
0xD0fD86b8c96e0Fd1B61CC4D5B117bbf78672e12b,566.00,1
0x42c7BD3D07bAd58893cC411Ee0F74f6fB6D8dfC9,566.00,1
0xbB8aB8b4fE2491769C2bDC840889655875D168cB,566.00,1
0xf0498139B9BDcE3028125DDf9B7E635a3F5cB7b2,566.00,1
0x91055c2d0D157E6A4F6F79AB0Ba218947BaF4800,566.00,1
0x764f3658d11f50Ed49d594D45eF02Ecd911a1D86,566.00,1
0x8f0fB154012b191912242c43756Cf7c7B80aF800,566.00,1
0x6a8D40826Fd31CaB749956B40696fB3aE0330444,566.00,1
0x1383a43b1De7DdEd71165A191B95b0c7ae290f7A,566.00,1
0xCD66839a83f0B0a5ECC4fe62E302985B26479F96,566.00,1
0xD67B9fe79e5dD892753cEa00AdF7EA07F648a3fe,566.00,1
0xd936C44D6A5eCA4380bE7755C56fe6fe3A8ABbf0,566.00,1
0x672B8027a60400847eBA05180408c6E3f119f569,566.00,1
0xAF039FcfA3bA38D96cB6F0ef94de3C025552c07E,566.00,1
0x0A87fF9D6B6Dec7452f0b470eb4aedcfA2c1D44e,566.00,1
0xFF36ecA8cD22cB5267d281a118fBa12165C0b070,566.00,1
0xB8b6F5e74148207d0Bd749732f95185A3Fa802d9,566.00,1
0x485387f0E5a3f27c827Fa873277A7b42270C7565,566.00,1
0x96f64008ac69D03c02999F97292764111CE3CCfD,566.00,1
0x1ddc1374D3E06cfC16D19152cA7b4746a48eB80C,566.00,1
0x367AEE6A00d67bf84312967369F3Fa56156E1bF4,566.00,1
0x3856022C3b854ad607af62708a08A1C635E5a1b9,566.00,1
0xF9772B4b78b4cBe85903b3757d5cbA7fd3099B92,566.00,1
0xB16F01100685c82f6E625b7D71D43E25e354eEE5,565.00,1
0xC5Dc41F561eBEac63d4F5817627747C73138A5e8,564.00,1
0x35EF9820c477874D3Ff6f6b2aF948528812144ba,563.00,1
0x0975bD7502c4EceaE79769245333ff40c087BbA0,562.00,1
0x5a0EE07D4714C23887f8aeC781bfe4F6d1bc6267,561.00,1
0xe58bCB1aDc834d27d34110c5393385A3f8023D10,561.00,1
0xAC0468A03b550aD43152dCa2F87029f06C0b09E7,561.00,1
0x6433B77E7d94475aC3597974bB83BF9A4C3Bb6cE,561.00,1
0x431f5237dB83e5DF8CF8ffe883A9114C54B07703,561.00,1
0xEEac2adacb4646Cb84cA75d66d309Ca8BDE786bC,561.00,1
0xFa70a80736D74EBB9165C56e9B01EB78C892E7Cb,561.00,1
0x342C89A8eC83d04868e2c2C9c4d5a028C243dEb2,561.00,1
0x846E9412D096b03Bc7c449ED346Db50c2B1A4161,561.00,1
0x6218f44EFf06a350F40584bA17392A956258a8E7,561.00,1
0x73b2334ce4B2e7230C5d103A8471759EDF4f24DF,561.00,1
0x6456377160CB6767d4581E427159235544375673,561.00,1
0xf2Dd35c96e16DB8192BAC1aC5c690De079316caD,561.00,1
0xF5f4e38EE4b54b2CD4889D6A690F2468360edb62,561.00,1
0xab59826B2c527aCD42893ba7Ef7813BD730f89A9,561.00,1
0xf8563207dFd5434ed6FCC0fB1ce993e39b83F5d6,561.00,1
0x70873269b4D8F365586A06F322D0Fae96162Ed9B,561.00,1
0x736742953344E2Bee9BfBA09a7a0Da7FEdBf5558,561.00,1
0x0F425EE3a2C216d33052b455B90930e873468565,561.00,1
0x06007c07D0eC43DD8762ea47da8652218e8060Cc,561.00,1
0x0CB02288E9F30e99E01b2b19b43331A3FC98693D,561.00,1
0x16a16344A2191b4CC9DF0D0c662316AF9130E50E,561.00,1
0x090859Eb7bEb77334086bBF95CFC094413376331,561.00,1
0x685288ed8E62A14131b6d1B142299be5065983D8,561.00,1
0x9859956D964E1fE4126f2B3417b0c68e538d5b30,561.00,1
0xb6DBFA19d2fE05F1002aE3f906a7124B48969487,561.00,1
0x4393B8e5Fa947E616FF9aE14c71508a6b3f6b9E1,561.00,1
0xd0B407c6087911C1A81DFF7015A32Ae92D3E7289,561.00,1
0x7c0E4a423C2052463D2E9858D1d3E327B16c4EAd,561.00,1
0xC44076c8Ddd9aaC537C8C96e7C2eD6b4367E5e21,561.00,1
0x0d15D4AbC0f9c83329617Ee322bb4a199262720F,561.00,1
0x5Bc61A5ee2276897a3d60C4387602390Cc12e055,561.00,1
0x4b3B102639E2c7b1b15Cb907E53bE282C87Adc42,561.00,1
0xD2570B71D70fb89efd2653A470191A4Cf0F7247d,561.00,1
0x199afF98DD75bca47e1Bc1b2E08dd960D79c2836,561.00,1
0x99d41541F093742647c8c109110808cF54C9aEFA,561.00,1
0x87962883a866E2EF6Eb1783AE48916c656e70026,561.00,1
0xE6E6AA53D5Ee2fb8d77f8f93fc9E470CB7538824,561.00,1
0x42898b272a27bf82e0E9e420854f2679034F8E94,561.00,1
0x7C5Cf2cBa9254f8Fb20Ac1089b3D4Eb298672fB0,561.00,1
0xF6780056A98005731Da67B3F4Bd7779128F868D4,561.00,1
0x6d179014a22b8b973d7373c86E32CB5505f39cB9,561.00,1
0x599338639525411b2FF08EFeBb7316c68C936Dc5,561.00,1
0x524562b31Ffe3eA069D4FBA4D874Cb2242Bc73b6,561.00,1
0x34b4ed4dD4f06E8195F8ff3Dab2a3E5094d5C283,561.00,1
0x73a2AF419c1526b06af77987b80C3986281BDF56,561.00,1
0x5663B8C71289De142211DA2c805Dd868B69E4C25,561.00,1
0x6E4dca53Ef5ef062D84209E7566c299c86b45278,561.00,1
0x3079F63Df53bb3443636A92eB1768efe37E21221,561.00,1
0x87d5B5618a2E2ad85D9B2e309F81D293D06E5E93,561.00,1
0x942054F145C53E6557E9CFACF9aa44bEa5e0F24D,561.00,1
0xfdE81F48135f77458291A607e2AAe7813c13B29C,561.00,1
0x7B22010618C0d8D037712650387DfD8eE8deD1a9,561.00,1
0xbB8512C512Aff0E38f93FF59eb9669DF8206D265,561.00,1
0xf04e765936561118d2d7c6275a72275875E5e3C6,561.00,1
0x804487df8E968342B6768e257fb5178d987452ED,561.00,1
0x61195243be8e630628F1Deda0646fEeA43Bd8D59,561.00,1
0x7588E244e8194E27a6FA172eab87E7904CBae0Fe,561.00,1
0xf4C629E7e9B77f326A064dc852513D49FA138Bc7,561.00,1
0xfAEe8853a13e5c482b22bee4993560dB73DE6EBe,561.00,1
0x214b42a086330DF418FB1591F7b700053700fE71,561.00,1
0xD0b193a4e18A15aB83dAc32bf8A702038aBc2378,561.00,1
0x71257c88EFD440a8f08d9b9A9188b4bc7468a182,561.00,1
0x2Adf6094C969095ea1720046Ff47C3b5f49FAB9f,561.00,1
0xD6E884a6948Fe91BaFB3BE7d0D485A2feB9e01bb,561.00,1
0xCbC1d04C95A66192A4499d673317Cd92c569b28C,561.00,1
0xD520fD5EcbE423B3F14129CEC9F6Babc065cF770,561.00,1
0xF72bbfdBaA6E6293e3AcD5a5a49D4952C41c59e6,561.00,1
0x1cEa43b71584389E4A40F7d5609d461db1afa681,561.00,1
0x950C4171A462e3a5b922A89547a0F1D8A1137a19,561.00,1
0xE2bA4435A44ed2d592647a992023b2bBF2C5e4ff,561.00,1
0x3515Ca0a462A0eA15282b19572Fe823A066bbCaB,561.00,1
0xa55E81f00a43aDac7C4a98F1678AD8B0A2175a8b,561.00,1
0x42F988bfbe67cF4D19880101836BC5bCe872b9B4,561.00,1
0x1EF64FaAC37819D3f90158dF6DAD36f2206839aa,561.00,1
0x4b1CEdb89464f1A29c114Df65eF5c44A3820cfeb,561.00,1
0x14CC2bEce630D9e1876f573A7e64968dAEE034BA,561.00,1
0xb11B9C235BAd60aC6a785D7c6a7eAbF0874F1132,561.00,1
0x7d02656E7334127F5C7980c729a56A5E22B074d1,561.00,1
0xCaEf42d212F54c4f3de3fE28c1FD22B3D08fD66e,561.00,1
0x37273E94D48AD643dcCaf58206F9F7527BC88230,561.00,1
0x6505C9F9728a6e23Fe5F6834888e46Ba3AEDb8af,561.00,1
0xE9edDf162ebFCA4e4a9b8dEE1eaC8a4B10D53423,561.00,1
0x6c80079D082c1D38BF6D89B74b308b2593dB0e55,561.00,1
0xA3A9A45e89a90D6139Eac51756C403dF8f215B1B,561.00,1
0x7943Ef8598ebdcd9A9F9748b38DccD3491C8EA82,561.00,1
0x707F7e0c02Ce01d22A7F43D79936bEd1d071c89e,561.00,1
0xAC471e720BF68b165Cce42b7e456cCB2bC44DA5a,561.00,1
0xC7c6307A757E18522360c1a62f44ede5931e2146,561.00,1
0x4cfC7Fe515B4f84E45add7EB4815c804929b037f,561.00,1
0x84164bc78A576110F5F80E34143dA9d218E6F3B0,561.00,1
0xc3d22059eB92064e1FDaC61C6b035c955598911F,561.00,1
0x84D26E46f3f523184EA941932a076ab96452E510,561.00,1
0x5CFE5fB99b356A47E1bEEe34DDA9511d1e8B745D,561.00,1
0xbd8104fb375E9f3A291a4C689E932eFB2Cd89402,561.00,1
0xd98656735E2BA24aA705b41d026eA64069231E20,561.00,1
0xbB1fc936c7328b820335BDB447642aA600E94591,561.00,1
0xE2211E66953b135C6C496588788e8442aA639d25,561.00,1
0x725426Dd56484f946D0d501D9330Ae7a09Fe6C04,561.00,1
0xE0b230cf1b6734160923ec18371f3E5Bc1caeAD2,561.00,1
0x68d5935cc4b843d420B8ec2Cc1ddE3502CC8a01f,561.00,1
0x102B828B2b60911eA3dd9F5db5E4942Ee3b8f87C,561.00,1
0x1B6fF84C16f84A7EA34F8abAa193A6D03024f452,561.00,1
0x195074F052132d1c0cbB8471d92b24Dd1Eafd5A1,561.00,1
0x71B4cB867901eAC79340fd9613EA1dAAAe873154,561.00,1
0x58DE72e2F81606DA5365Ec09b468C5872a524c4b,561.00,1
0xd7e469334D088b100cCe6B583D0C4AC62cb256e2,561.00,1
0x4FfCAEDaE2b9C0C392D5Be352CAD95765afd3B74,561.00,1
0x1123320C2C4B27d21951568591484AA2de666B47,561.00,1
0xD4f89Ad46E88B9BA7966e637510D14187308Bf5F,561.00,1
0x70dd178D97AE12D533498f6245dD9b6aDf1C44f6,561.00,1
0xb39564b1ef36fb3430B748ECDf537925fb5969C9,560.00,1
0x77F280046ebAc00D7c6C0F05292Bc49672e5Ba2a,560.00,1
0x3b85016F79a8605f13364Ac451CAc4F3a9ADC67b,557.00,1
0x85F637b14Fb8625ca2CA048aB83c0f84244e5416,556.00,1
0xB079C0f87a01A67A67a6299d501B02c66B29e943,554.00,1
0xA8fFfDD80f820B3F019f191166665551B0BeC0c9,551.00,1
0xf8c8f22F0cAD854349Af81CA2A55c4dAe6549F79,550.00,1
0x38BD2A36Bc50a8fa11BeF3d52A31a3Bcf6354DC3,550.00,1
0x6965c6Ec51f4941c5eF493bf933e56Fc1aD40aC3,550.00,1
0xA472C682b6Da2310C452d7544c0a0Cb93F9d3F82,550.00,1
0xd2a78bdF672f16B8a95742E6b08f0B30D84D4993,550.00,1
0x25224a77867f6c31b30f4B858aEf3A487653f15A,550.00,1
0xde19C72445d5503A2b6CfDad668cAA09619d7931,550.00,1
0xe1D327c2884f349EE041e1E504a2404128dd2D3f,550.00,1
